artist_name,album_name,album_id,album_release_date,album_link,album_uri,track_id,track_name,track_link,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,analysis_url
BTS,be,2qehskW9lYGWfYb0xPZkrS,2020-11-20,https://open.spotify.com/album/2qehskW9lYGWfYb0xPZkrS,spotify:album:2qehskW9lYGWfYb0xPZkrS,249gnXrbfmV8NG6jTEMSwD,life goes on,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD,spotify:track:249gnXrbfmV8NG6jTEMSwD,0.566,0.716,1,-5.733,1,0.0424,0.00691,0.0,0.37,0.45,81.068,207481,4,https://api.spotify.com/v1/audio-analysis/249gnXrbfmV8NG6jTEMSwD
BTS,be,2qehskW9lYGWfYb0xPZkrS,2020-11-20,https://open.spotify.com/album/2qehskW9lYGWfYb0xPZkrS,spotify:album:2qehskW9lYGWfYb0xPZkrS,3QH8rQGNFX8VLbCgZ7uPTS,fly to my room,https://open.spotify.com/track/3QH8rQGNFX8VLbCgZ7uPTS,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,0.764,0.526,11,-7.355,1,0.212,0.0484,0.0,0.0718,0.588,114.91,222243,4,https://api.spotify.com/v1/audio-analysis/3QH8rQGNFX8VLbCgZ7uPTS
BTS,be,2qehskW9lYGWfYb0xPZkrS,2020-11-20,https://open.spotify.com/album/2qehskW9lYGWfYb0xPZkrS,spotify:album:2qehskW9lYGWfYb0xPZkrS,0n2moJpAEWHwaPYYjkzMDl,blue & grey,https://open.spotify.com/track/0n2moJpAEWHwaPYYjkzMDl,spotify:track:0n2moJpAEWHwaPYYjkzMDl,0.547,0.605,8,-6.755,1,0.0415,0.42,0.0,0.125,0.364,121.953,254950,4,https://api.spotify.com/v1/audio-analysis/0n2moJpAEWHwaPYYjkzMDl
BTS,be,2qehskW9lYGWfYb0xPZkrS,2020-11-20,https://open.spotify.com/album/2qehskW9lYGWfYb0xPZkrS,spotify:album:2qehskW9lYGWfYb0xPZkrS,4GVwjLRT7oSsKby7Vy8EHr,skit,https://open.spotify.com/track/4GVwjLRT7oSsKby7Vy8EHr,spotify:track:4GVwjLRT7oSsKby7Vy8EHr,0.703,0.321,4,-13.135,1,0.884,0.864,0.0,0.908,0.544,114.822,179548,4,https://api.spotify.com/v1/audio-analysis/4GVwjLRT7oSsKby7Vy8EHr
BTS,be,2qehskW9lYGWfYb0xPZkrS,2020-11-20,https://open.spotify.com/album/2qehskW9lYGWfYb0xPZkrS,spotify:album:2qehskW9lYGWfYb0xPZkrS,2FVpOsjT1iquZ3SpCjZ9Ne,telepathy,https://open.spotify.com/track/2FVpOsjT1iquZ3SpCjZ9Ne,spotify:track:2FVpOsjT1iquZ3SpCjZ9Ne,0.787,0.669,5,-4.333,0,0.0428,0.00782,0.0,0.123,0.57,104.994,202313,4,https://api.spotify.com/v1/audio-analysis/2FVpOsjT1iquZ3SpCjZ9Ne
BTS,be,2qehskW9lYGWfYb0xPZkrS,2020-11-20,https://open.spotify.com/album/2qehskW9lYGWfYb0xPZkrS,spotify:album:2qehskW9lYGWfYb0xPZkrS,54DmTIv86D3sYdiawjULQ0,dis-ease,https://open.spotify.com/track/54DmTIv86D3sYdiawjULQ0,spotify:track:54DmTIv86D3sYdiawjULQ0,0.731,0.845,8,-5.352,1,0.132,0.0132,0.0,0.0782,0.484,101.085,239722,4,https://api.spotify.com/v1/audio-analysis/54DmTIv86D3sYdiawjULQ0
BTS,be,2qehskW9lYGWfYb0xPZkrS,2020-11-20,https://open.spotify.com/album/2qehskW9lYGWfYb0xPZkrS,spotify:album:2qehskW9lYGWfYb0xPZkrS,3ndCsZfq8OVwwkz9mmZvUz,stay,https://open.spotify.com/track/3ndCsZfq8OVwwkz9mmZvUz,spotify:track:3ndCsZfq8OVwwkz9mmZvUz,0.582,0.693,6,-5.048,1,0.0465,0.114,0.0,0.13,0.341,125.904,204800,4,https://api.spotify.com/v1/audio-analysis/3ndCsZfq8OVwwkz9mmZvUz
BTS,be,2qehskW9lYGWfYb0xPZkrS,2020-11-20,https://open.spotify.com/album/2qehskW9lYGWfYb0xPZkrS,spotify:album:2qehskW9lYGWfYb0xPZkrS,4saklk6nie3yiGePpBwUoc,dynamite,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,spotify:track:4saklk6nie3yiGePpBwUoc,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054,4,https://api.spotify.com/v1/audio-analysis/4saklk6nie3yiGePpBwUoc
BTS,be,6uino3UBLWxAKsdnY0ad5s,2020-11-20,https://open.spotify.com/album/6uino3UBLWxAKsdnY0ad5s,spotify:album:6uino3UBLWxAKsdnY0ad5s,4O3RT44ni2nuKJeOmw7NPM,life goes on,https://open.spotify.com/track/4O3RT44ni2nuKJeOmw7NPM,spotify:track:4O3RT44ni2nuKJeOmw7NPM,0.566,0.716,1,-5.733,1,0.0424,0.00691,0.0,0.37,0.45,81.068,207481,4,https://api.spotify.com/v1/audio-analysis/4O3RT44ni2nuKJeOmw7NPM
BTS,be,6uino3UBLWxAKsdnY0ad5s,2020-11-20,https://open.spotify.com/album/6uino3UBLWxAKsdnY0ad5s,spotify:album:6uino3UBLWxAKsdnY0ad5s,5xfFv9ibZGTEEouUNmRvUg,내 방을 여행하는 법,https://open.spotify.com/track/5xfFv9ibZGTEEouUNmRvUg,spotify:track:5xfFv9ibZGTEEouUNmRvUg,0.764,0.526,11,-7.355,1,0.212,0.0484,0.0,0.0718,0.588,114.91,222243,4,https://api.spotify.com/v1/audio-analysis/5xfFv9ibZGTEEouUNmRvUg
BTS,be,6uino3UBLWxAKsdnY0ad5s,2020-11-20,https://open.spotify.com/album/6uino3UBLWxAKsdnY0ad5s,spotify:album:6uino3UBLWxAKsdnY0ad5s,1dAxzkBm41M1puxxpd6FaV,blue & grey,https://open.spotify.com/track/1dAxzkBm41M1puxxpd6FaV,spotify:track:1dAxzkBm41M1puxxpd6FaV,0.547,0.605,8,-6.755,1,0.0415,0.42,0.0,0.125,0.364,121.953,254950,4,https://api.spotify.com/v1/audio-analysis/1dAxzkBm41M1puxxpd6FaV
BTS,be,6uino3UBLWxAKsdnY0ad5s,2020-11-20,https://open.spotify.com/album/6uino3UBLWxAKsdnY0ad5s,spotify:album:6uino3UBLWxAKsdnY0ad5s,6FOY0O1zkcfiPdXY0mDvsx,skit,https://open.spotify.com/track/6FOY0O1zkcfiPdXY0mDvsx,spotify:track:6FOY0O1zkcfiPdXY0mDvsx,0.703,0.321,4,-13.135,1,0.884,0.864,0.0,0.908,0.544,114.822,179548,4,https://api.spotify.com/v1/audio-analysis/6FOY0O1zkcfiPdXY0mDvsx
BTS,be,6uino3UBLWxAKsdnY0ad5s,2020-11-20,https://open.spotify.com/album/6uino3UBLWxAKsdnY0ad5s,spotify:album:6uino3UBLWxAKsdnY0ad5s,5fsaGiSOOpGY8QHS5aeJFg,잠시,https://open.spotify.com/track/5fsaGiSOOpGY8QHS5aeJFg,spotify:track:5fsaGiSOOpGY8QHS5aeJFg,0.787,0.669,5,-4.333,0,0.0428,0.00782,0.0,0.123,0.57,104.994,202313,4,https://api.spotify.com/v1/audio-analysis/5fsaGiSOOpGY8QHS5aeJFg
BTS,be,6uino3UBLWxAKsdnY0ad5s,2020-11-20,https://open.spotify.com/album/6uino3UBLWxAKsdnY0ad5s,spotify:album:6uino3UBLWxAKsdnY0ad5s,2OMG3LnKtXKfM9l21Yoae2,병,https://open.spotify.com/track/2OMG3LnKtXKfM9l21Yoae2,spotify:track:2OMG3LnKtXKfM9l21Yoae2,0.731,0.845,8,-5.352,1,0.132,0.0132,0.0,0.0782,0.484,101.085,239722,4,https://api.spotify.com/v1/audio-analysis/2OMG3LnKtXKfM9l21Yoae2
BTS,be,6uino3UBLWxAKsdnY0ad5s,2020-11-20,https://open.spotify.com/album/6uino3UBLWxAKsdnY0ad5s,spotify:album:6uino3UBLWxAKsdnY0ad5s,4E78cs6ihF8pqAV93TjOs4,stay,https://open.spotify.com/track/4E78cs6ihF8pqAV93TjOs4,spotify:track:4E78cs6ihF8pqAV93TjOs4,0.582,0.693,6,-5.048,1,0.0465,0.114,0.0,0.13,0.341,125.904,204800,4,https://api.spotify.com/v1/audio-analysis/4E78cs6ihF8pqAV93TjOs4
BTS,be,6uino3UBLWxAKsdnY0ad5s,2020-11-20,https://open.spotify.com/album/6uino3UBLWxAKsdnY0ad5s,spotify:album:6uino3UBLWxAKsdnY0ad5s,58fPSA7uhyxl0cb8v6Ob7K,dynamite,https://open.spotify.com/track/58fPSA7uhyxl0cb8v6Ob7K,spotify:track:58fPSA7uhyxl0cb8v6Ob7K,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054,4,https://api.spotify.com/v1/audio-analysis/58fPSA7uhyxl0cb8v6Ob7K
BTS,map of the soul : 7 ~ the journey ~,1nScVw87kRJiT2bg2Kswhp,2020-07-14,https://open.spotify.com/album/1nScVw87kRJiT2bg2Kswhp,spotify:album:1nScVw87kRJiT2bg2Kswhp,5raJ9QoZOdoRZ1MZOcygkR,intro : calling,https://open.spotify.com/track/5raJ9QoZOdoRZ1MZOcygkR,spotify:track:5raJ9QoZOdoRZ1MZOcygkR,0.486,0.61,10,-12.063,1,0.0348,0.582,0.791,0.144,0.0806,144.992,84613,4,https://api.spotify.com/v1/audio-analysis/5raJ9QoZOdoRZ1MZOcygkR
BTS,map of the soul : 7 ~ the journey ~,1nScVw87kRJiT2bg2Kswhp,2020-07-14,https://open.spotify.com/album/1nScVw87kRJiT2bg2Kswhp,spotify:album:1nScVw87kRJiT2bg2Kswhp,3Ys2PYl1wyPKQIwyqhP9cQ,stay gold,https://open.spotify.com/track/3Ys2PYl1wyPKQIwyqhP9cQ,spotify:track:3Ys2PYl1wyPKQIwyqhP9cQ,0.723,0.634,1,-5.415,1,0.0542,0.0892,0.0,0.0787,0.582,129.017,243267,4,https://api.spotify.com/v1/audio-analysis/3Ys2PYl1wyPKQIwyqhP9cQ
BTS,map of the soul : 7 ~ the journey ~,1nScVw87kRJiT2bg2Kswhp,2020-07-14,https://open.spotify.com/album/1nScVw87kRJiT2bg2Kswhp,spotify:album:1nScVw87kRJiT2bg2Kswhp,1GAAUZBTaIM1LwNpOJQJrZ,boy with luv - japanese ver.,https://open.spotify.com/track/1GAAUZBTaIM1LwNpOJQJrZ,spotify:track:1GAAUZBTaIM1LwNpOJQJrZ,0.673,0.855,11,-4.65,0,0.089,0.0661,0.0,0.209,0.78,119.917,230013,4,https://api.spotify.com/v1/audio-analysis/1GAAUZBTaIM1LwNpOJQJrZ
BTS,map of the soul : 7 ~ the journey ~,1nScVw87kRJiT2bg2Kswhp,2020-07-14,https://open.spotify.com/album/1nScVw87kRJiT2bg2Kswhp,spotify:album:1nScVw87kRJiT2bg2Kswhp,6P0Ni8GrnwRScC4uk8tKqM,make it right - japanese ver.,https://open.spotify.com/track/6P0Ni8GrnwRScC4uk8tKqM,spotify:track:6P0Ni8GrnwRScC4uk8tKqM,0.571,0.703,7,-7.401,1,0.468,0.0163,0.0,0.262,0.238,104.067,225520,4,https://api.spotify.com/v1/audio-analysis/6P0Ni8GrnwRScC4uk8tKqM
BTS,map of the soul : 7 ~ the journey ~,1nScVw87kRJiT2bg2Kswhp,2020-07-14,https://open.spotify.com/album/1nScVw87kRJiT2bg2Kswhp,spotify:album:1nScVw87kRJiT2bg2Kswhp,6j0NiWoRQDiNC05RwVVZNa,dionysus - japanese ver.,https://open.spotify.com/track/6j0NiWoRQDiNC05RwVVZNa,spotify:track:6j0NiWoRQDiNC05RwVVZNa,0.455,0.893,7,-3.712,1,0.148,0.0218,0.0,0.358,0.588,175.992,248907,4,https://api.spotify.com/v1/audio-analysis/6j0NiWoRQDiNC05RwVVZNa
BTS,map of the soul : 7 ~ the journey ~,1nScVw87kRJiT2bg2Kswhp,2020-07-14,https://open.spotify.com/album/1nScVw87kRJiT2bg2Kswhp,spotify:album:1nScVw87kRJiT2bg2Kswhp,2vYF5MHeCNtqCVastthDAo,idol - japanese ver.,https://open.spotify.com/track/2vYF5MHeCNtqCVastthDAo,spotify:track:2vYF5MHeCNtqCVastthDAo,0.705,0.754,6,-5.453,0,0.0895,0.000331,0.0,0.129,0.422,126.014,223213,4,https://api.spotify.com/v1/audio-analysis/2vYF5MHeCNtqCVastthDAo
BTS,map of the soul : 7 ~ the journey ~,1nScVw87kRJiT2bg2Kswhp,2020-07-14,https://open.spotify.com/album/1nScVw87kRJiT2bg2Kswhp,spotify:album:1nScVw87kRJiT2bg2Kswhp,4EeVAiJtyblHzvkN9sZCmM,airplane pt.2 - japanese ver.,https://open.spotify.com/track/4EeVAiJtyblHzvkN9sZCmM,spotify:track:4EeVAiJtyblHzvkN9sZCmM,0.752,0.782,0,-5.173,0,0.0297,0.04,1.04e-06,0.0841,0.901,139.994,220053,4,https://api.spotify.com/v1/audio-analysis/4EeVAiJtyblHzvkN9sZCmM
BTS,map of the soul : 7 ~ the journey ~,1nScVw87kRJiT2bg2Kswhp,2020-07-14,https://open.spotify.com/album/1nScVw87kRJiT2bg2Kswhp,spotify:album:1nScVw87kRJiT2bg2Kswhp,4jTEbIwCMcHSwlSEiR4NlQ,fake love - japanese ver.,https://open.spotify.com/track/4jTEbIwCMcHSwlSEiR4NlQ,spotify:track:4jTEbIwCMcHSwlSEiR4NlQ,0.546,0.682,2,-5.628,0,0.039,0.00362,0.0,0.295,0.433,154.923,243533,4,https://api.spotify.com/v1/audio-analysis/4jTEbIwCMcHSwlSEiR4NlQ
BTS,map of the soul : 7 ~ the journey ~,1nScVw87kRJiT2bg2Kswhp,2020-07-14,https://open.spotify.com/album/1nScVw87kRJiT2bg2Kswhp,spotify:album:1nScVw87kRJiT2bg2Kswhp,5smmjzMNkj4YSacTBH6taZ,black swan - japanese ver.,https://open.spotify.com/track/5smmjzMNkj4YSacTBH6taZ,spotify:track:5smmjzMNkj4YSacTBH6taZ,0.714,0.736,2,-5.724,0,0.0819,0.166,0.0,0.133,0.536,147.037,198760,4,https://api.spotify.com/v1/audio-analysis/5smmjzMNkj4YSacTBH6taZ
BTS,map of the soul : 7 ~ the journey ~,1nScVw87kRJiT2bg2Kswhp,2020-07-14,https://open.spotify.com/album/1nScVw87kRJiT2bg2Kswhp,spotify:album:1nScVw87kRJiT2bg2Kswhp,2hhizKAVm9wNn0d2N05jkG,on - japanese ver.,https://open.spotify.com/track/2hhizKAVm9wNn0d2N05jkG,spotify:track:2hhizKAVm9wNn0d2N05jkG,0.598,0.821,9,-5.653,0,0.114,0.119,0.0,0.298,0.428,105.991,247987,4,https://api.spotify.com/v1/audio-analysis/2hhizKAVm9wNn0d2N05jkG
BTS,map of the soul : 7 ~ the journey ~,1nScVw87kRJiT2bg2Kswhp,2020-07-14,https://open.spotify.com/album/1nScVw87kRJiT2bg2Kswhp,spotify:album:1nScVw87kRJiT2bg2Kswhp,3TDUktzfYXMWjkWqwoT5F1,lights,https://open.spotify.com/track/3TDUktzfYXMWjkWqwoT5F1,spotify:track:3TDUktzfYXMWjkWqwoT5F1,0.608,0.644,5,-5.588,1,0.0314,0.156,0.0,0.124,0.431,99.005,292853,4,https://api.spotify.com/v1/audio-analysis/3TDUktzfYXMWjkWqwoT5F1
BTS,map of the soul : 7 ~ the journey ~,1nScVw87kRJiT2bg2Kswhp,2020-07-14,https://open.spotify.com/album/1nScVw87kRJiT2bg2Kswhp,spotify:album:1nScVw87kRJiT2bg2Kswhp,3TZ7NHkMT82AhwuYsd00Hz,your eyes tell,https://open.spotify.com/track/3TZ7NHkMT82AhwuYsd00Hz,spotify:track:3TZ7NHkMT82AhwuYsd00Hz,0.449,0.491,9,-6.433,0,0.029,0.279,0.0,0.0654,0.258,139.923,245147,4,https://api.spotify.com/v1/audio-analysis/3TZ7NHkMT82AhwuYsd00Hz
BTS,map of the soul : 7 ~ the journey ~,1nScVw87kRJiT2bg2Kswhp,2020-07-14,https://open.spotify.com/album/1nScVw87kRJiT2bg2Kswhp,spotify:album:1nScVw87kRJiT2bg2Kswhp,0VF357Gjay5vvCqWA1kSu6,outro : the journey,https://open.spotify.com/track/0VF357Gjay5vvCqWA1kSu6,spotify:track:0VF357Gjay5vvCqWA1kSu6,0.523,0.455,9,-14.26,0,0.0632,0.704,0.459,0.135,0.165,136.959,76507,4,https://api.spotify.com/v1/audio-analysis/0VF357Gjay5vvCqWA1kSu6
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,7bDmeCTex6V7aByGNmv1D0,intro : persona,https://open.spotify.com/track/7bDmeCTex6V7aByGNmv1D0,spotify:track:7bDmeCTex6V7aByGNmv1D0,0.469,0.87,9,-4.475,0,0.342,0.0278,0.0,0.313,0.652,86.622,171023,4,https://api.spotify.com/v1/audio-analysis/7bDmeCTex6V7aByGNmv1D0
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,7lms7YsL3LxWC6Sg9K8C1h,boy with luv (feat. halsey),https://open.spotify.com/track/7lms7YsL3LxWC6Sg9K8C1h,spotify:track:7lms7YsL3LxWC6Sg9K8C1h,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.798,119.991,229773,4,https://api.spotify.com/v1/audio-analysis/7lms7YsL3LxWC6Sg9K8C1h
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,27GAEyWPTLMieO9ryUFy4I,make it right,https://open.spotify.com/track/27GAEyWPTLMieO9ryUFy4I,spotify:track:27GAEyWPTLMieO9ryUFy4I,0.638,0.703,7,-7.874,1,0.444,0.0104,0.0,0.132,0.261,105.766,226321,4,https://api.spotify.com/v1/audio-analysis/27GAEyWPTLMieO9ryUFy4I
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,65zXBmZyKWIy8rZNQjjh86,jamais vu,https://open.spotify.com/track/65zXBmZyKWIy8rZNQjjh86,spotify:track:65zXBmZyKWIy8rZNQjjh86,0.608,0.47,8,-6.73,1,0.0428,0.226,0.0,0.0963,0.241,81.0,227275,4,https://api.spotify.com/v1/audio-analysis/65zXBmZyKWIy8rZNQjjh86
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,41MHwGoOI7RAhFmi7wHvXI,dionysus,https://open.spotify.com/track/41MHwGoOI7RAhFmi7wHvXI,spotify:track:41MHwGoOI7RAhFmi7wHvXI,0.502,0.91,7,-2.769,1,0.107,0.04,0.0,0.319,0.588,176.084,249215,4,https://api.spotify.com/v1/audio-analysis/41MHwGoOI7RAhFmi7wHvXI
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,0ff7MSTK8Y0b92TQCxjhm4,interlude : shadow,https://open.spotify.com/track/0ff7MSTK8Y0b92TQCxjhm4,spotify:track:0ff7MSTK8Y0b92TQCxjhm4,0.385,0.798,9,-6.439,0,0.483,0.115,0.0,0.181,0.141,149.756,259821,4,https://api.spotify.com/v1/audio-analysis/0ff7MSTK8Y0b92TQCxjhm4
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,6XvR5NoPn6hAQ4XvJW18Z9,black swan,https://open.spotify.com/track/6XvR5NoPn6hAQ4XvJW18Z9,spotify:track:6XvR5NoPn6hAQ4XvJW18Z9,0.719,0.758,2,-5.167,0,0.0851,0.137,0.0,0.129,0.49,147.023,198261,4,https://api.spotify.com/v1/audio-analysis/6XvR5NoPn6hAQ4XvJW18Z9
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,4ddjdyy29ADwNGdSz0ERef,filter,https://open.spotify.com/track/4ddjdyy29ADwNGdSz0ERef,spotify:track:4ddjdyy29ADwNGdSz0ERef,0.781,0.762,10,-5.188,0,0.0626,0.0222,0.0,0.121,0.86,110.042,180221,4,https://api.spotify.com/v1/audio-analysis/4ddjdyy29ADwNGdSz0ERef
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,2hFvzG33VpV8gsCs1YHMb3,my time,https://open.spotify.com/track/2hFvzG33VpV8gsCs1YHMb3,spotify:track:2hFvzG33VpV8gsCs1YHMb3,0.674,0.64,0,-5.139,0,0.0339,0.151,0.0,0.0925,0.664,99.908,234458,4,https://api.spotify.com/v1/audio-analysis/2hFvzG33VpV8gsCs1YHMb3
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,6piu4ClbvlVI4GYoJ6CleG,louder than bombs,https://open.spotify.com/track/6piu4ClbvlVI4GYoJ6CleG,spotify:track:6piu4ClbvlVI4GYoJ6CleG,0.643,0.667,0,-6.993,0,0.152,0.0433,0.0,0.0904,0.485,145.999,217404,4,https://api.spotify.com/v1/audio-analysis/6piu4ClbvlVI4GYoJ6CleG
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,6xmllRxAVXF6il4BOO7GNG,on,https://open.spotify.com/track/6xmllRxAVXF6il4BOO7GNG,spotify:track:6xmllRxAVXF6il4BOO7GNG,0.583,0.817,9,-5.146,0,0.0987,0.118,0.0,0.338,0.438,105.936,246381,4,https://api.spotify.com/v1/audio-analysis/6xmllRxAVXF6il4BOO7GNG
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,3VbsXTdxBl6IavGjFZbl3R,ugh!,https://open.spotify.com/track/3VbsXTdxBl6IavGjFZbl3R,spotify:track:3VbsXTdxBl6IavGjFZbl3R,0.72,0.824,10,-5.086,0,0.128,0.0394,0.0,0.0509,0.333,165.998,225012,4,https://api.spotify.com/v1/audio-analysis/3VbsXTdxBl6IavGjFZbl3R
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,6jyoGetvIVKYPyjSzfnLFz,00:00 (zero o’clock),https://open.spotify.com/track/6jyoGetvIVKYPyjSzfnLFz,spotify:track:6jyoGetvIVKYPyjSzfnLFz,0.566,0.548,1,-6.456,1,0.0579,0.0802,0.0,0.11,0.196,157.999,250296,4,https://api.spotify.com/v1/audio-analysis/6jyoGetvIVKYPyjSzfnLFz
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,6N1dT3gHkwIXxLD5NW5kjM,inner child,https://open.spotify.com/track/6N1dT3gHkwIXxLD5NW5kjM,spotify:track:6N1dT3gHkwIXxLD5NW5kjM,0.589,0.696,11,-7.981,1,0.0725,0.017,0.0,0.0808,0.332,134.953,233266,4,https://api.spotify.com/v1/audio-analysis/6N1dT3gHkwIXxLD5NW5kjM
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,04QxgGcJfmLu0VdUtpJUjm,friends,https://open.spotify.com/track/04QxgGcJfmLu0VdUtpJUjm,spotify:track:04QxgGcJfmLu0VdUtpJUjm,0.55,0.747,1,-5.211,1,0.0407,0.0668,0.0,0.0536,0.648,79.98,199339,4,https://api.spotify.com/v1/audio-analysis/04QxgGcJfmLu0VdUtpJUjm
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,0xOPxP77qyn7yfU8xdFBlF,moon,https://open.spotify.com/track/0xOPxP77qyn7yfU8xdFBlF,spotify:track:0xOPxP77qyn7yfU8xdFBlF,0.703,0.646,6,-6.658,1,0.0596,0.0104,0.0,0.191,0.64,141.87,208590,4,https://api.spotify.com/v1/audio-analysis/0xOPxP77qyn7yfU8xdFBlF
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,4ZqTbapP8Z2YC9Kbg9mlkY,respect,https://open.spotify.com/track/4ZqTbapP8Z2YC9Kbg9mlkY,spotify:track:4ZqTbapP8Z2YC9Kbg9mlkY,0.661,0.84,0,-4.805,1,0.116,0.00485,0.0,0.287,0.524,91.457,237540,4,https://api.spotify.com/v1/audio-analysis/4ZqTbapP8Z2YC9Kbg9mlkY
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,1UBQ9goca5pG61ewPL4NqG,we are bulletproof : the eternal,https://open.spotify.com/track/1UBQ9goca5pG61ewPL4NqG,spotify:track:1UBQ9goca5pG61ewPL4NqG,0.526,0.575,9,-5.215,0,0.0309,0.225,0.0,0.108,0.19,84.047,261543,4,https://api.spotify.com/v1/audio-analysis/1UBQ9goca5pG61ewPL4NqG
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,2qtD6gCVY6eP8oRnJyiscg,outro : ego,https://open.spotify.com/track/2qtD6gCVY6eP8oRnJyiscg,spotify:track:2qtD6gCVY6eP8oRnJyiscg,0.808,0.903,0,-3.106,1,0.0958,0.0121,0.000233,0.0993,0.473,116.988,196199,4,https://api.spotify.com/v1/audio-analysis/2qtD6gCVY6eP8oRnJyiscg
BTS,map of the soul : 7,3l5hwCuEtpjMiSdEch4vZR,2020-02-28,https://open.spotify.com/album/3l5hwCuEtpjMiSdEch4vZR,spotify:album:3l5hwCuEtpjMiSdEch4vZR,5ULNZsgJp1FqZ6JyKJUAFH,on (feat. sia),https://open.spotify.com/track/5ULNZsgJp1FqZ6JyKJUAFH,spotify:track:5ULNZsgJp1FqZ6JyKJUAFH,0.591,0.848,9,-4.397,0,0.0828,0.137,0.0,0.372,0.386,105.922,246816,4,https://api.spotify.com/v1/audio-analysis/5ULNZsgJp1FqZ6JyKJUAFH
